,Marca,Modelo,Linha,Sim,Tizen,Amazon Prime Video,Globoplay,Netflix,Youtube,Acesso à Internet,Assistente Pessoal,Controle com Comando de Voz,Grava Programação,HDR,Conversor Digital Integrado e Interativo (DTVi),LED,Tamanho da Tela,4K,Frequência Nativa,Bluetooth,Tecnologia DLNA,Wi-Fi integrado,Espelhamento de Tela,HDMI,LAN (Rede),USB,3 HDMI,Altura com base,Altura sem base,Largura,Profundidade com base,Profundidade sem base,price (avg),price (med),WebOS,Conversor Digital Integrado,Facebook,OLED,Design da Tela,4 HDMI,Android,Controle por Smartphone,Controle com Função Mouse,Função Estádio,Nano Cristal,IPS (In Plane Switching),2 HDMI,Picture in Picture(PiP),QLED,Frequência Máxima,ConnectShare,Slim,Saphi,Disney Plus,Tela Plana,Neo QLED,Roku,Sistema Operacional,One Connect,PC,VA (Vertically Aligned),Suporte para Controle por Movimento,HDMI 2.1,HDMI 2.0,Ultra Slim,Linux,Cartão de Memória,Vidaa,Fone de Ouvido P2,NFC,Full HD,HD,Suporte para Wi-Fi,8K,LCD,Super Slim,Spotify,Potência (RMS),Smart TV
0,Samsung,UN50AU7700GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,50.0,True,60.0,True,True,True,True,True,True,True,True,71.9,64.4,111.6,25.0,5.9,3060.9066666666668,2799.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,Samsung,UN70AU7700GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,70.0,True,60.0,True,True,True,True,True,True,True,True,98.87,89.93,155.62,34.11,6.05,4931.443333333334,4676.995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Samsung,UN50AU7700GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,50.0,True,60.0,True,True,True,True,True,True,True,True,71.9,64.4,111.6,25.0,5.9,3060.9066666666668,2799.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Samsung,UN70AU7700GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,70.0,True,60.0,True,True,True,True,True,True,True,True,98.87,89.93,155.62,34.11,6.05,4931.443333333334,4676.995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Samsung,UN55AU7700GXZD,Crystal,True,True,True,True,True,True,True,True,True,False,True,True,True,55.0,True,60.0,True,True,True,True,True,True,True,True,78.33,70.72,123.05,25.02,5.99,3714.115,3129.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Samsung,UN65AU7700GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,65.0,True,60.0,True,True,True,True,True,True,True,True,90.66,83.03,144.94,28.21,5.99,4285.826666666667,3884.495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,LG,43UN731C,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,True,43.0,True,60.0,True,False,True,True,True,True,True,True,False,False,97.2,False,False,2363.923333333333,2231.955,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,LG,OLED55C1PSA,ThinQ AI,True,False,True,True,True,True,True,True,False,False,True,False,False,55.0,True,120.0,False,False,True,True,True,False,True,False,73.8,70.6,122.8,25.1,4.66,5597.87,5016.995,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,Samsung,UN43AU7700GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,43.0,True,60.0,True,True,True,True,True,True,True,True,62.78,55.89,96.39,19.25,5.96,2911.3766666666666,2595.875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,LG,50UN731C,ThinQ AI,True,False,False,False,True,True,True,True,False,False,True,False,True,50.0,True,60.0,True,False,True,False,True,True,True,True,72.2,66.3,113.0,23.1,8.63,3191.7366666666667,2713.34,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,TCL,55P715,False,True,False,True,True,True,True,True,True,False,True,True,False,True,55.0,True,60.0,True,False,True,True,True,True,True,True,76.7,71.7,122.7,35.1,7.8,3069.1358333333333,2798.995,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,TCL,50P615,Android TV,True,False,False,False,True,True,True,True,True,False,True,False,True,50.0,True,60.0,True,False,True,False,True,True,True,True,77.0,False,127.0,12.4,False,2707.08,2374.05,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,LG,50NANO75SPA,ThinQ AI,True,False,False,False,False,False,True,True,True,False,True,False,False,50.0,True,60.0,True,False,True,True,True,False,True,True,70.8,65.1,112.1,23.2,5.77,3287.2991666666667,2825.77,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,LG,43UP7500PSF,ThinQ AI,True,False,True,False,True,True,True,True,False,False,True,False,True,43.0,True,60.0,True,False,True,True,True,False,True,False,61.1,57.2,97.3,18.7,8.5,2504.3225,2336.995,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,LG,50NANO75SPA,ThinQ AI,True,False,False,False,False,False,True,True,True,False,True,False,False,50.0,True,60.0,True,False,True,True,True,False,True,True,70.8,65.1,112.1,23.2,5.77,3287.2991666666667,2825.77,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,LG,43UP7500PSF,ThinQ AI,True,False,True,False,True,True,True,True,False,False,True,False,True,43.0,True,60.0,True,False,True,True,True,False,True,False,61.1,57.2,97.3,18.7,8.5,2504.3225,2336.995,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,Samsung,QN55Q80AAGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,55.0,True,120.0,True,True,True,True,True,True,True,False,78.34,70.67,122.76,25.58,5.47,4364.135833333334,4257.53,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,240.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,Samsung,QN50Q60AAGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,50.0,True,60.0,True,True,True,True,True,True,True,True,68.36,64.45,111.83,22.88,2.57,3520.6891666666666,3459.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,120.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,Samsung,UN50AU8000GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,50.0,True,60.0,True,True,True,True,True,True,True,True,68.46,64.45,111.83,22.66,2.57,3355.1641666666665,2929.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,Samsung,QN55Q70AAGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,55.0,True,120.0,True,True,True,True,True,True,True,True,77.74,70.92,123.29,24.91,2.57,4770.8375,4274.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,LG,75UP8050PSB,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,True,75.0,True,60.0,True,False,True,True,True,False,True,False,102.7,96.4,167.8,36.2,5.99,6188.263333333333,5651.525,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,Samsung,58AU7700,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,58.0,True,60.0,True,True,True,True,True,True,True,True,82.4,74.8,129.1,25.02,5.99,3442.7374999999997,3279.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,LG,55UN7310PSC,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,True,55.0,True,60.0,True,False,True,True,True,False,True,True,78.6,72.6,124.4,23.1,8.7,3480.3616666666667,3414.74,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,Philips,50PUG7625/78,False,True,False,True,False,True,True,True,False,False,False,True,True,True,50.0,True,60.0,True,False,True,True,True,True,True,True,71.7,64.7,156.7,31.9,8.7,2665.2883333333334,2399.99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,Samsung,UN60AU8000GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,60.0,True,60.0,True,True,True,True,True,True,True,True,81.93,77.68,135.3,28.18,2.57,4317.255833333334,3989.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,Samsung,UN60AU7700GXZD,Crystal,True,True,True,False,True,True,True,True,True,True,True,True,True,60.0,True,60.0,True,True,True,True,True,True,True,True,85.28,77.51,135.13,17.2,28.21,3935.7458333333334,3626.4849999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,Samsung,UN75AU7700GXZD,Crystal,True,True,True,False,True,True,True,True,True,False,True,True,True,75.0,True,60.0,True,True,True,True,True,True,True,True,104.7,95.8,167.3,34.1,5.9,6844.235833333333,6418.93,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,120.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,LG,OLED48C1PSA,ThinQ AI,True,False,True,True,True,True,True,True,False,False,True,False,False,48.0,True,120.0,False,False,True,True,True,False,True,False,65.0,61.8,107.1,25.1,4.69,5629.680833333334,5449.0,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,TCL,43P615,False,True,False,True,True,True,True,True,True,False,False,False,False,True,43.0,True,60.0,True,False,True,True,True,True,True,True,False,False,97.0,False,False,2526.508333333333,2184.05,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,LG,55NANO85SPA,False,True,False,True,True,True,True,False,False,False,False,False,False,False,55.0,True,120.0,True,False,True,True,True,False,True,False,78.1,71.6,123.3,15.1,4.42,4519.194166666666,4227.755,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,LG,65UP7550PSF,ThinQ AI,True,False,True,False,True,True,True,False,False,False,False,False,True,65.0,True,60.0,True,False,True,False,True,False,True,False,91.0,85.0,146.3,25.5,False,4744.365,4132.02,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,TCL,55C715,False,True,False,True,True,True,True,True,True,True,False,True,False,False,55.0,True,60.0,True,False,True,False,True,False,True,True,False,87.5,140.0,15.0,False,3296.400833333333,3346.75,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,Samsung,QN55QN85AAGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,55.0,True,120.0,True,True,True,True,True,True,True,False,76.78,70.62,122.74,25.75,2.69,6533.7525,5314.495,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,240.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,Samsung,UN55AU8000GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,55.0,True,60.0,True,True,True,True,True,True,True,True,74.88,False,123.2,22.66,False,3692.5891666666666,3419.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,Samsung,LH55BEAHVGGXZD,False,True,True,False,False,False,False,False,False,False,False,False,False,True,55.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,3451.387833333333,3166.99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,LG,50UP7750PSB,ThinQ AI,True,False,True,False,True,False,True,True,True,False,True,False,True,50.0,True,60.0,True,False,True,True,True,False,True,True,71.3,65.1,112.0,23.1,5.71,3131.237166666667,2924.025,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,Samsung,UN65AU8000GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,65.0,True,60.0,True,False,True,False,True,True,True,True,87.43,83.18,145.09,28.18,2.57,5236.4766666666665,5049.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,Semp,50SK8300,False,True,False,True,True,True,True,True,True,True,False,True,False,True,50.0,True,60.0,True,False,True,True,True,True,True,True,71.2,66.0,112.7,23.9,7.7,2825.8908333333334,2474.495,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,LG,50UN7310PSC,ThinQ AI,True,False,True,True,True,True,True,True,True,True,True,False,True,50.0,True,60.0,True,False,True,True,True,False,True,True,72.2,66.3,113.0,23.1,8.63,3371.5816666666665,3379.645,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,Philco,PTV50RCG70BL,False,True,False,True,True,True,False,True,False,False,False,True,False,True,50.0,True,60.0,False,False,True,False,True,True,True,True,False,64.3,111.0,False,8.9,2706.5099999999998,2502.49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,LG,55NANO75SPA,ThinQ AI,True,False,True,False,True,False,True,True,True,False,True,False,False,55.0,True,60.0,True,False,True,True,True,False,True,True,False,False,123.5,False,False,3833.0816666666665,3784.495,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,LG,55UN731C,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,True,55.0,True,60.0,True,False,True,True,True,True,True,True,False,False,123.4,False,False,3450.8141666666666,3371.55,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,Samsung,UN50TU8000GXZD,Crystal,True,True,True,True,True,True,True,True,True,False,True,True,True,50.0,True,60.0,True,True,True,True,True,True,True,True,71.9,64.4,111.6,25.0,5.9,4083.4624999999996,3749.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,LG,OLED55A1PSA,ThinQ AI,True,False,True,False,True,True,True,True,True,False,False,False,False,55.0,True,60.0,True,False,True,True,True,False,True,True,False,False,135.3,False,False,5217.544166666667,4599.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,Samsung,QN65Q60AAGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,65.0,True,60.0,True,True,True,True,True,True,True,True,87.1,83.1,145.0,28.1,2.5,6381.666666666667,5811.495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,120.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,LG,50UP7550PSF,ThinQ AI,True,False,False,False,True,True,True,True,False,False,True,False,True,50.0,True,60.0,True,False,True,False,True,False,True,False,False,False,113.0,False,False,2880.3941666666665,2629.9449999999997,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,Philco,PTV55Q20SNBL,False,True,False,False,True,True,True,True,False,False,False,False,False,True,55.0,True,60.0,False,False,True,False,True,True,True,True,False,70.6,123.0,False,9.0,3459.6540833333333,3859.9049999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,LG,65UP7750PSB,ThinQ AI,True,False,True,False,True,True,False,False,False,False,False,False,True,65.0,True,60.0,True,False,True,False,True,False,True,True,False,83.8,145.4,False,5.75,4577.964166666667,4215.275,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,LG,55UP7750PSB,ThinQ AI,True,False,True,False,True,False,True,True,True,False,False,False,True,55.0,True,60.0,True,False,True,True,True,False,True,True,77.6,71.5,123.5,23.1,5.75,3740.8416666666667,3399.495,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,LG,55UP751C,ThinQ AI,True,False,False,False,True,True,True,True,True,False,True,False,True,55.0,True,60.0,True,False,True,True,True,True,True,False,78.3,False,124.4,23.5,False,3377.2141666666666,3031.21,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,LG,55UP7550PSF,ThinQ AI,True,False,False,False,True,False,True,True,True,False,True,False,True,55.0,True,60.0,True,False,True,True,True,False,True,False,78.3,72.6,124.0,23.5,8.71,3825.248416666667,3169.025,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,Samsung,LH65BEAHVGGXZD,False,True,True,False,False,False,False,False,False,False,False,False,False,True,65.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,4373.973,4064.4480000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,Samsung,LH50BEAHVGGXZD,Crystal,True,True,True,False,True,True,True,True,False,False,True,False,True,50.0,True,60.0,True,True,True,True,True,True,True,True,71.91,64.42,111.68,25.0,6.0,3011.4956666666667,2969.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,Samsung,UN82TU8000GXZD,Crystal,True,True,True,True,True,True,True,True,True,False,True,False,True,82.0,True,60.0,True,True,True,True,True,True,True,True,114.8,104.5,182.9,39.2,5.9,9359.453333333333,8848.24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,Philips,55PUG7625/78,False,True,False,True,True,False,True,True,False,False,False,True,True,True,55.0,True,60.0,True,False,True,True,True,True,True,True,78.01,False,122.68,31.9,False,3121.7533333333336,2969.025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,Samsung,QN43LS03AAGXZD,The Frame,True,True,True,True,True,True,True,True,True,True,True,True,False,43.0,True,60.0,True,True,True,True,True,True,True,False,59.19,55.78,96.95,19.68,2.49,3394.0691666666667,3208.93,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,120.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,LG,60UP7750PSB,ThinQ AI,True,False,True,False,True,False,True,True,False,False,True,False,True,60.0,True,60.0,True,False,True,True,True,False,True,True,85.2,78.3,135.6,26.9,5.75,3932.116666666667,3568.995,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,Samsung,UN75AU8000GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,75.0,True,60.0,True,False,True,False,True,True,True,True,100.34,96.03,167.67,33.22,26.6,7746.4141666666665,7211.525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,Philco,PTV58G70RCBL,False,True,False,False,False,True,True,True,False,False,False,True,False,True,58.0,True,60.0,False,False,True,True,True,True,True,True,86.0,False,147.0,16.0,False,3228.3933333333334,2994.9,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,TCL,65P715,False,True,False,True,True,True,True,True,True,False,True,True,False,True,65.0,True,60.0,True,False,True,True,True,True,True,True,88.8,83.8,144.4,35.1,7.9,4445.068333333334,3894.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,Samsung,QN65Q70AAGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,65.0,True,120.0,True,True,True,True,True,True,True,False,89.75,83.22,145.17,29.02,2.57,6867.525833333333,6805.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,240.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,LG,OLED65CXPSA,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,True,False,65.0,True,120.0,True,False,True,True,True,True,True,False,86.2,83.0,144.9,25.1,4.6,9345.010833333334,8524.025,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,Samsung,QN55LS03AAGXZD,The Frame,True,True,True,True,True,True,True,True,True,True,True,True,False,55.0,True,120.0,True,True,True,True,True,True,True,False,74.3,70.8,123.7,22.7,24.9,5152.585,4499.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,240.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,TCL,50P715,False,True,False,True,True,True,True,True,True,False,True,True,False,True,50.0,True,60.0,True,False,True,True,True,True,True,True,70.2,65.8,111.3,26.7,7.6,2820.775833333333,2908.76,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,Samsung,UN55TU8000GXZD,Crystal,True,True,True,True,True,True,True,True,True,False,True,True,True,55.0,True,60.0,True,True,True,True,True,True,True,True,78.3,70.7,123.0,25.0,5.9,4138.905454545455,3976.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,LG,65NANO85SPA,ThinQ AI,True,False,True,True,True,True,True,True,False,False,True,False,False,65.0,True,120.0,False,False,True,True,True,False,True,False,90.6,83.9,145.2,29.5,4.43,5893.8325,5649.0,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,Samsung,QN50LS03AAGXZD,The Frame,True,True,True,True,True,True,True,True,True,True,True,True,False,50.0,True,120.0,True,True,True,True,True,True,True,False,67.92,64.49,112.41,22.78,2.49,4451.8341666666665,3934.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,240.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,LG,65NANO75SPA,ThinQ AI,True,False,True,False,True,False,True,True,True,False,True,False,False,65.0,True,60.0,True,False,True,True,True,False,True,True,90.0,83.8,145.4,27.1,5.84,4964.1035833333335,4654.05,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
